Process,Metric,Timestamp,TimestampRaw,Value
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],16610763,1646215651081968,0.0215338002560622
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],16862374,1646215651333579,0.017243333373458
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],17113225,1646215651584430,0.0166386250386223
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],17364574,1646215651835779,0.0166812664231352
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],17615609,1646215652086814,0.0166526879984764
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],17866428,1646215652337633,0.0166621337083093
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],18167418,1646215652638623,0.0166566252313967
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],18418242,1646215652889447,0.0166853998486791
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],18669000,1646215653140205,0.016637562694551
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],18920606,1646215653391811,0.0166506254242545
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],19221558,1646215653692763,0.0166527504125327
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],19472321,1646215653943526,0.0166735624646398
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],19723022,1646215654194227,0.0170278750388438
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],19973850,1646215654445055,0.0164097335390142
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],20274814,1646215654746019,0.0165513747426239
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],20525690,1646215654996895,0.0166435626000843
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],20776714,1646215655247919,0.0177715335886283
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],21028199,1646215655499404,0.0166703338212981
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],21279145,1646215655750350,0.0166068125662759
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],21529989,1646215656001194,0.0167015997077424
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],21830958,1646215656302163,0.0166550621778865
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],22081795,1646215656553000,0.016641187472235
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],22332553,1646215656803758,0.016950399725632
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],22583542,1646215657054747,0.0164375628258156
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],22834978,1646215657306183,0.0167968669906297
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],23135989,1646215657607194,0.0164722500798025
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],23386708,1646215657857913,0.0169517336915125
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],23637630,1646215658108835,0.0163829371569519
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],23888485,1646215658359690,0.0167966000827323
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],24139387,1646215658610592,0.0165277501065517
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],24440605,1646215658911810,0.0166493754356549
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],24691473,1646215659162678,0.0166651875431181
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],24943198,1646215659414403,0.0171833332208072
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],25194151,1646215659665356,0.0170353121543025
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],25444915,1646215659916120,0.0157916873643007
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],25695819,1646215660167024,0.0167226002551284
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],25996863,1646215660468068,0.0169100003573662
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],26247707,1646215660718912,0.0163771870901705
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],26498636,1646215660969841,0.0169588751289088
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],26749561,1646215661220766,0.0163815622187723
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],27050556,1646215661521761,0.0166291247310591
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],27301408,1646215661772613,0.0169030667694479
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],27552208,1646215662023413,0.0167184995595628
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],27803619,1646215662274824,0.0166846246089939
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],28104684,1646215662575889,0.016690437475197
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],28355540,1646215662826745,0.0163466254841587
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],28606471,1646215663077676,0.0167787999187123
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],28857629,1646215663328834,0.0168814662115983
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],29108515,1646215663579720,0.0163070003825686
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],29359574,1646215663830779,0.0166866000193127
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],29610593,1646215664081798,0.0167400664445463
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],29911637,1646215664382842,0.0167749378292433
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],30162564,1646215664633769,0.0170463120826882
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],30413480,1646215664884685,0.0160850621361488
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],30664313,1646215665135518,0.0166975337659059
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],30915087,1646215665386292,0.0165941871602553
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],31216189,1646215665687394,0.0166568125635208
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],31466958,1646215665938163,0.0166634375154147
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],31718043,1646215666189248,0.0166613129758339
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],31968866,1646215666440071,0.0168052670829306
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],32269865,1646215666741070,0.0165241870720727
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],32520690,1646215666991895,0.016663375021223
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],32771537,1646215667242742,0.0166536877375103
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],33022520,1646215667493725,0.0167810662478399
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],33323727,1646215667794932,0.0165731870737436
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],33574726,1646215668045931,0.0166939333055254
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],33825785,1646215668296990,0.016665000022568
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],34076820,1646215668548025,0.0167229330916177
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],34327783,1646215668798988,0.0166294369783834
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],34579102,1646215669050307,0.0167607330928189
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],34829903,1646215669301108,0.0165136247294151
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],35130850,1646215669602055,0.0166311872573069
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],35381646,1646215669852851,0.0166335626975301
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],35632588,1646215670103793,0.0166517497282873
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],35934307,1646215670405512,0.0170089999556192
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],36185132,1646215670656337,0.0163073128230356
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],36437060,1646215670908265,0.0173113998193471
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],36688011,1646215671159216,0.0166058121356013
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],36989020,1646215671460225,0.0167354379205422
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],37240020,1646215671711225,0.0164267495891339
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],37490888,1646215671962093,0.0166242494976781
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],37741872,1646215672213077,0.0170371998534306
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],37992660,1646215672463865,0.0170052661419121
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],38243445,1646215672714650,0.0166769334632062
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],38494463,1646215672965668,0.0166825997679211
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],38745310,1646215673216515,0.0168053995962252
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],39046750,1646215673517955,0.0175791338985296
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],39297517,1646215673768722,0.0178828572705217
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],39548298,1646215674019503,0.0166668001821405
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],39799228,1646215674270433,0.0166903333348826
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],40050221,1646215674521426,0.0169804004836367
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],40301007,1646215674772212,0.0163543128336288
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],40551979,1646215675023184,0.0166737332093285
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],40802939,1646215675274144,0.0167243744691971
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],41104096,1646215675575301,0.0165673121314494
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],41354952,1646215675826157,0.0168361333077205
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],41605776,1646215676076981,0.0169329328762919
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],41856560,1646215676327765,0.0180722858342024
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],42107385,1646215676578590,0.016308187314223
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],42358114,1646215676829319,0.0164339376007632
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],42608922,1646215677080127,0.0177499327633544
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],42909847,1646215677381052,0.0166932497550083
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],43160816,1646215677632021,0.0166778671462164
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],43411514,1646215677882719,0.0166184994917025
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],43662324,1646215678133529,0.0166555627040536
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],43913129,1646215678384334,0.0166657999277534
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],44214182,1646215678685387,0.0166576254432418
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],44464925,1646215678936130,0.0166322498426039
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],44716124,1646215679187329,0.0166506878228507
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],44966966,1646215679438171,0.016679000438315
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],45268480,1646215679739685,0.0166381244739179
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],45519576,1646215679990781,0.0167456666282111
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],45770389,1646215680241594,0.0165762503151393
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],46021183,1646215680492388,0.0166448127728416
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],46271977,1646215680743182,0.0166746665340211
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],46523247,1646215680994452,0.0179067142322871
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],46774331,1646215681245536,0.0165895003620473
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],47025229,1646215681496434,0.0167053333515164
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],47326142,1646215681797347,0.0165907497760213
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],47576972,1646215682048177,0.0166816666165007
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],47827836,1646215682299041,0.0166662004389322
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],48078883,1646215682550088,0.0170003332699306
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],48330209,1646215682801414,0.0163481250613108
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],48581149,1646215683052354,0.0171586003471857
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],48832807,1646215683304012,0.0166000622603653
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],49133723,1646215683604928,0.0163923129517056
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],49384606,1646215683855811,0.0164880001217681
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],49635931,1646215684107136,0.0168578661896582
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],49886796,1646215684358001,0.0165007500255086
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],50138375,1646215684609580,0.0166608121040027
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],50439366,1646215684910571,0.0173767995491408
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],50690095,1646215685161300,0.015945875121627
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],50940820,1646215685412025,0.0166618128187602
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],51191714,1646215685662919,0.0170913333774943
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],51442651,1646215685913856,0.017681599545873
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],51743721,1646215686214926,0.0163569374469939
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],51995906,1646215686467111,0.0210979999781088
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],52246756,1646215686717961,0.0161400621272701
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],52497658,1646215686968863,0.0167067333659679
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],52748831,1646215687220036,0.016627624841498
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],53050801,1646215687522006,0.0201083335858279
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],53301826,1646215687773031,0.0154895629332036
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],53553129,1646215688024334,0.0166996005318258
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],53854011,1646215688325216,0.0166537501590608
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],54105011,1646215688576216,0.0166691879271239
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],54355885,1646215688827090,0.0190182857584784
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],54606668,1646215689077873,0.0166800001552551
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],54857485,1646215689328690,0.0166947338643121
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],55209638,1646215689680843,0.020931866671777
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],55460789,1646215689931994,0.0159910626122839
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],55713606,1646215690184811,0.0164236662333911
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],55964682,1646215690435887,0.0207850762036472
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],56215525,1646215690686730,0.0164158744983149
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],56466456,1646215690937661,0.0166880000825029
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],56717232,1646215691188437,0.0192773848634319
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],56968069,1646215691439274,0.0166023121029984
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],57269448,1646215691740653,0.0167005622895539
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],57520281,1646215691991486,0.0204038458335273
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],57771080,1646215692242285,0.0166800670195808
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],58021857,1646215692493062,0.0166832665202485
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],58272631,1646215692743836,0.0166079372742213
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],58573565,1646215693044770,0.0166642499825662
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],58824633,1646215693295838,0.0166828004250377
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],59075784,1646215693546989,0.0166976667128042
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],59327819,1646215693799024,0.01873178584209
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],59578734,1646215694049939,0.0168450002811313
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],59830122,1646215694301327,0.0156931878332297
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],60080998,1646215694552203,0.0171560669763577
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],60332327,1646215694803532,0.0173443329510634
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],60583137,1646215695054342,0.0165906878258525
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],60884330,1646215695355535,0.0190284282441618
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],61135220,1646215695606425,0.0166951995633101
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],61386025,1646215695857230,0.0177679332130025
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],61636812,1646215696108017,0.0166291880234881
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],61938064,1646215696409269,0.0190216433015218
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],62189043,1646215696660248,0.0166564379034863
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],62439994,1646215696911199,0.0167112671899222
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],62691572,1646215697162777,0.0177127998533483
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],62992650,1646215697463855,0.0166653125591627
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],63243678,1646215697714883,0.0177272670406959
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],63494519,1646215697965724,0.0167018667972859
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],63745382,1646215698216587,0.0166981336390853
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],63996295,1646215698467500,0.0165943751914901
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],64297253,1646215698768458,0.0195154997857824
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],64548357,1646215699019562,0.0162404999574076
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],64799249,1646215699270454,0.0167145330245351
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],65051538,1646215699522743,0.0166242494976781
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],65302622,1646215699773827,0.0166494378248826
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],65603636,1646215700074841,0.0190469284481015
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],65854475,1646215700325680,0.0166595627030024
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],66105473,1646215700576678,0.0177747328711458
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],66406806,1646215700878011,0.016644999839356
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],66658239,1646215701129444,0.0196141428576773
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],66909133,1646215701380338,0.0161024378045613
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],67159956,1646215701631161,0.0167195999909177
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],67410939,1646215701882144,0.0166557500122785
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],67711870,1646215702183075,0.0177550661852765
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],67962712,1646215702433917,0.0206108466719188
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],68213775,1646215702684980,0.0165549996959216
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],68514618,1646215702985823,0.0166716251285776
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],68765485,1646215703236690,0.0177563337679213
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],69016890,1646215703488095,0.0166694995608219
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],69317751,1646215703788956,0.0166254999338516
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],69568539,1646215704039744,0.0166764666609031
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],69820168,1646215704291373,0.0166981995852204
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],70071133,1646215704542338,0.0166410628178792
com.pixel.art.coloring.by.number,Avg Frame Time[12970367439711352064],70322877,1646215704794082,0.0167188002444451
